OrderID,ProductID,UnitPrice,Quantity,Discount,LineTotalNoDiscount,LineTotal
10701,76,18.0,35,0.15,630.0,535.5
10702,3,10.0,6,0.0,60.0,60.0
10702,76,18.0,15,0.0,270.0,270.0
10703,2,19.0,5,0.0,95.0,95.0
10703,59,55.0,35,0.0,1925.0,1925.0
10703,73,15.0,35,0.0,525.0,525.0
10704,4,22.0,6,0.0,132.0,132.0
10704,24,4.5,35,0.0,157.5,157.5
10704,48,12.75,24,0.0,306.0,306.0
10705,31,12.5,20,0.0,250.0,250.0
10705,32,32.0,4,0.0,128.0,128.0
10706,16,17.45,20,0.0,349.0,349.0
10706,43,46.0,24,0.0,1104.0,1104.0
10706,59,55.0,8,0.0,440.0,440.0
10707,55,24.0,21,0.0,504.0,504.0
10707,57,19.5,40,0.0,780.0,780.0
10707,70,15.0,28,0.15,420.0,357.0
10708,5,21.35,4,0.0,85.4,85.4
10708,36,19.0,5,0.0,95.0,95.0
10709,8,40.0,40,0.0,1600.0,1600.0
10709,51,53.0,28,0.0,1484.0,1484.0
10709,60,34.0,10,0.0,340.0,340.0
10710,19,9.2,5,0.0,46.0,46.0
10710,47,9.5,5,0.0,47.5,47.5
10711,19,9.2,12,0.0,110.4,110.4
10711,41,9.65,42,0.0,405.3,405.3
10711,53,32.8,120,0.0,3936.0,3936.0
10712,53,32.8,3,0.05,98.4,93.48
10712,56,38.0,30,0.0,1140.0,1140.0
10713,10,31.0,18,0.0,558.0,558.0
10713,26,31.23,30,0.0,936.9,936.9
10713,45,9.5,110,0.0,1045.0,1045.0
10713,46,12.0,24,0.0,288.0,288.0
10714,2,19.0,30,0.25,570.0,427.5
10714,17,39.0,27,0.25,1053.0,789.75
10714,47,9.5,50,0.25,475.0,356.25
10714,56,38.0,18,0.25,684.0,513.0
10714,58,13.25,12,0.25,159.0,119.25
10715,10,31.0,21,0.0,651.0,651.0
10715,71,21.5,30,0.0,645.0,645.0
10716,21,10.0,5,0.0,50.0,50.0
10716,51,53.0,7,0.0,371.0,371.0
10716,61,28.5,10,0.0,285.0,285.0
10717,21,10.0,32,0.05,320.0,304.0
10717,54,7.45,15,0.0,111.75,111.75
10717,69,36.0,25,0.05,900.0,855.0
10718,12,38.0,36,0.0,1368.0,1368.0
10718,16,17.45,20,0.0,349.0,349.0
10718,36,19.0,40,0.0,760.0,760.0
10718,62,49.3,20,0.0,986.0,986.0
10719,18,62.5,12,0.25,750.0,562.5
10719,30,25.89,3,0.25,77.67,58.2525
10719,54,7.45,40,0.25,298.0,223.5
10720,35,18.0,21,0.0,378.0,378.0
10720,71,21.5,8,0.0,172.0,172.0
10721,44,19.45,50,0.05,972.5,923.875
10722,2,19.0,3,0.0,57.0,57.0
10722,31,12.5,50,0.0,625.0,625.0
10722,68,12.5,45,0.0,562.5,562.5
10722,75,7.75,42,0.0,325.5,325.5
10723,26,31.23,15,0.0,468.45,468.45
10724,10,31.0,16,0.0,496.0,496.0
10724,61,28.5,5,0.0,142.5,142.5
10725,41,9.65,12,0.0,115.8,115.8
10725,52,7.0,4,0.0,28.0,28.0
10725,55,24.0,6,0.0,144.0,144.0
10726,4,22.0,25,0.0,550.0,550.0
10726,11,21.0,5,0.0,105.0,105.0
10727,17,39.0,20,0.05,780.0,741.0
10727,56,38.0,10,0.05,380.0,361.0
10727,59,55.0,10,0.05,550.0,522.5
10728,30,25.89,15,0.0,388.35,388.35
10728,40,18.4,6,0.0,110.4,110.4
10728,55,24.0,12,0.0,288.0,288.0
10728,60,34.0,15,0.0,510.0,510.0
10729,1,18.0,50,0.0,900.0,900.0
10729,21,10.0,30,0.0,300.0,300.0
10729,50,16.25,40,0.0,650.0,650.0
10730,16,17.45,15,0.05,261.75,248.6625
10730,31,12.5,3,0.05,37.5,35.625
10730,65,21.05,10,0.05,210.5,199.975
10731,21,10.0,40,0.05,400.0,380.0
10731,51,53.0,30,0.05,1590.0,1510.5
10732,76,18.0,20,0.0,360.0,360.0
10733,14,23.25,16,0.0,372.0,372.0
10733,28,45.6,20,0.0,912.0,912.0
10733,52,7.0,25,0.0,175.0,175.0
10734,6,25.0,30,0.0,750.0,750.0
10734,30,25.89,15,0.0,388.35,388.35
10734,76,18.0,20,0.0,360.0,360.0
10735,61,28.5,20,0.1,570.0,513.0
10735,77,13.0,2,0.1,26.0,23.4
10736,65,21.05,40,0.0,842.0,842.0
10736,75,7.75,20,0.0,155.0,155.0
10737,13,6.0,4,0.0,24.0,24.0
10737,41,9.65,12,0.0,115.8,115.8
10738,16,17.45,3,0.0,52.35,52.35
10739,36,19.0,6,0.0,114.0,114.0
10739,52,7.0,18,0.0,126.0,126.0
10740,28,45.6,5,0.2,228.0,182.4
10740,35,18.0,35,0.2,630.0,504.0
10740,45,9.5,40,0.2,380.0,304.0
10740,56,38.0,14,0.2,532.0,425.6
10741,2,19.0,15,0.2,285.0,228.0
10742,3,10.0,20,0.0,200.0,200.0
10742,60,34.0,50,0.0,1700.0,1700.0
10742,72,34.8,35,0.0,1218.0,1218.0
10743,46,12.0,28,0.05,336.0,319.2
10744,40,18.4,50,0.2,920.0,736.0
10745,18,62.5,24,0.0,1500.0,1500.0
10745,44,19.45,16,0.0,311.2,311.2
10745,59,55.0,45,0.0,2475.0,2475.0
10745,72,34.8,7,0.0,243.6,243.6
10746,13,6.0,6,0.0,36.0,36.0
10746,42,14.0,28,0.0,392.0,392.0
10746,62,49.3,9,0.0,443.7,443.7
10746,69,36.0,40,0.0,1440.0,1440.0
10747,31,12.5,8,0.0,100.0,100.0
10747,41,9.65,35,0.0,337.75,337.75
10747,63,43.9,9,0.0,395.1,395.1
10747,69,36.0,30,0.0,1080.0,1080.0
10748,23,9.0,44,0.0,396.0,396.0
10748,40,18.4,40,0.0,736.0,736.0
10748,56,38.0,28,0.0,1064.0,1064.0
10749,56,38.0,15,0.0,570.0,570.0
10749,59,55.0,6,0.0,330.0,330.0
10749,76,18.0,10,0.0,180.0,180.0
10750,14,23.25,5,0.15,116.25,98.8125
10750,45,9.5,40,0.15,380.0,323.0
10750,59,55.0,25,0.15,1375.0,1168.75
10751,26,31.23,12,0.1,374.76,337.284
10751,30,25.89,30,0.0,776.7,776.7
10751,50,16.25,20,0.1,325.0,292.5
10751,73,15.0,15,0.0,225.0,225.0
10752,1,18.0,8,0.0,144.0,144.0
10752,69,36.0,3,0.0,108.0,108.0
10753,45,9.5,4,0.0,38.0,38.0
10753,74,10.0,5,0.0,50.0,50.0
10754,40,18.4,3,0.0,55.2,55.2
10755,47,9.5,30,0.25,285.0,213.75
10755,56,38.0,30,0.25,1140.0,855.0
10755,57,19.5,14,0.25,273.0,204.75
10755,69,36.0,25,0.25,900.0,675.0
10756,18,62.5,21,0.2,1312.5,1050.0
10756,36,19.0,20,0.2,380.0,304.0
10756,68,12.5,6,0.2,75.0,60.0
10756,69,36.0,20,0.2,720.0,576.0
10757,34,14.0,30,0.0,420.0,420.0
10757,59,55.0,7,0.0,385.0,385.0
10757,62,49.3,30,0.0,1479.0,1479.0
10757,64,33.25,24,0.0,798.0,798.0
10758,26,31.23,20,0.0,624.6,624.6
10758,52,7.0,60,0.0,420.0,420.0
10758,70,15.0,40,0.0,600.0,600.0
10759,32,32.0,10,0.0,320.0,320.0
10760,25,14.0,12,0.25,168.0,126.0
10760,27,43.9,40,0.0,1756.0,1756.0
10760,43,46.0,30,0.25,1380.0,1035.0
10761,25,14.0,35,0.25,490.0,367.5
10761,75,7.75,18,0.0,139.5,139.5
10762,39,18.0,16,0.0,288.0,288.0
10762,47,9.5,30,0.0,285.0,285.0
10762,51,53.0,28,0.0,1484.0,1484.0
10762,56,38.0,60,0.0,2280.0,2280.0
10763,21,10.0,40,0.0,400.0,400.0
10763,22,21.0,6,0.0,126.0,126.0
10763,24,4.5,20,0.0,90.0,90.0
10764,3,10.0,20,0.1,200.0,180.0
10764,39,18.0,130,0.1,2340.0,2106.0
10765,65,21.05,80,0.1,1684.0,1515.6
10766,2,19.0,40,0.0,760.0,760.0
10766,7,30.0,35,0.0,1050.0,1050.0
10766,68,12.5,40,0.0,500.0,500.0
10767,42,14.0,2,0.0,28.0,28.0
10768,22,21.0,4,0.0,84.0,84.0
10768,31,12.5,50,0.0,625.0,625.0
10768,60,34.0,15,0.0,510.0,510.0
10768,71,21.5,12,0.0,258.0,258.0
10769,41,9.65,30,0.05,289.5,275.025
10769,52,7.0,15,0.05,105.0,99.75
10769,61,28.5,20,0.0,570.0,570.0
10769,62,49.3,15,0.0,739.5,739.5
10770,11,21.0,15,0.25,315.0,236.25
10771,71,21.5,16,0.0,344.0,344.0
10772,29,123.79,18,0.0,2228.22,2228.22
10772,59,55.0,25,0.0,1375.0,1375.0
10773,17,39.0,33,0.0,1287.0,1287.0
10773,31,12.5,70,0.2,875.0,700.0
10773,75,7.75,7,0.2,54.25,43.4
10774,31,12.5,2,0.25,25.0,18.75
10774,66,17.0,50,0.0,850.0,850.0
10775,10,31.0,6,0.0,186.0,186.0
10775,67,14.0,3,0.0,42.0,42.0
10776,31,12.5,16,0.05,200.0,190.0
10776,42,14.0,12,0.05,168.0,159.6
10776,45,9.5,27,0.05,256.5,243.675
10776,51,53.0,120,0.05,6360.0,6042.0
10777,42,14.0,20,0.2,280.0,224.0
10778,41,9.65,10,0.0,96.5,96.5
10779,16,17.45,20,0.0,349.0,349.0
10779,62,49.3,20,0.0,986.0,986.0
10780,70,15.0,35,0.0,525.0,525.0
10780,77,13.0,15,0.0,195.0,195.0
10781,54,7.45,3,0.2,22.35,17.88
10781,56,38.0,20,0.2,760.0,608.0
10781,74,10.0,35,0.0,350.0,350.0
10782,31,12.5,1,0.0,12.5,12.5
10783,31,12.5,10,0.0,125.0,125.0
10783,38,263.5,5,0.0,1317.5,1317.5
10784,36,19.0,30,0.0,570.0,570.0
10784,39,18.0,2,0.15,36.0,30.6
10784,72,34.8,30,0.15,1044.0,887.4
10785,10,31.0,10,0.0,310.0,310.0
10785,75,7.75,10,0.0,77.5,77.5
10786,8,40.0,30,0.2,1200.0,960.0
10786,30,25.89,15,0.2,388.35,310.68
10786,75,7.75,42,0.2,325.5,260.4
10787,2,19.0,15,0.05,285.0,270.75
10787,29,123.79,20,0.05,2475.8,2352.01
10788,19,9.2,50,0.05,460.0,437.0
10788,75,7.75,40,0.05,310.0,294.5
10789,18,62.5,30,0.0,1875.0,1875.0
10789,35,18.0,15,0.0,270.0,270.0
10789,63,43.9,30,0.0,1317.0,1317.0
10789,68,12.5,18,0.0,225.0,225.0
10790,7,30.0,3,0.15,90.0,76.5
10790,56,38.0,20,0.15,760.0,646.0
10791,29,123.79,14,0.05,1733.06,1646.407
10791,41,9.65,20,0.05,193.0,183.35
10792,2,19.0,10,0.0,190.0,190.0
10792,54,7.45,3,0.0,22.35,22.35
10792,68,12.5,15,0.0,187.5,187.5
10793,41,9.65,14,0.0,135.1,135.1
10793,52,7.0,8,0.0,56.0,56.0
10794,14,23.25,15,0.2,348.75,279.0
10794,54,7.45,6,0.2,44.7,35.76
10795,16,17.45,65,0.0,1134.25,1134.25
10795,17,39.0,35,0.25,1365.0,1023.75
10796,26,31.23,21,0.2,655.83,524.664
10796,44,19.45,10,0.0,194.5,194.5
10796,64,33.25,35,0.2,1163.75,931.0
10796,69,36.0,24,0.2,864.0,691.2
10797,11,21.0,20,0.0,420.0,420.0
10798,62,49.3,2,0.0,98.6,98.6
10798,72,34.8,10,0.0,348.0,348.0
10799,13,6.0,20,0.15,120.0,102.0
10799,24,4.5,20,0.15,90.0,76.5
10799,59,55.0,25,0.0,1375.0,1375.0
10800,11,21.0,50,0.1,1050.0,945.0
10800,51,53.0,10,0.1,530.0,477.0
10800,54,7.45,7,0.1,52.15,46.935
10801,17,39.0,40,0.25,1560.0,1170.0
10801,29,123.79,20,0.25,2475.8,1856.85
10802,30,25.89,25,0.25,647.25,485.4375
10802,51,53.0,30,0.25,1590.0,1192.5
10802,55,24.0,60,0.25,1440.0,1080.0
10802,62,49.3,5,0.25,246.5,184.875
10803,19,9.2,24,0.05,220.8,209.76
10803,25,14.0,15,0.05,210.0,199.5
10803,59,55.0,15,0.05,825.0,783.75
10804,10,31.0,36,0.0,1116.0,1116.0
10804,28,45.6,24,0.0,1094.4,1094.4
10804,49,20.0,4,0.15,80.0,68.0
10805,34,14.0,10,0.0,140.0,140.0
10805,38,263.5,10,0.0,2635.0,2635.0
10806,2,19.0,20,0.25,380.0,285.0
10806,65,21.05,2,0.0,42.1,42.1
10806,74,10.0,15,0.25,150.0,112.5
10807,40,18.4,1,0.0,18.4,18.4
10808,56,38.0,20,0.15,760.0,646.0
10808,76,18.0,50,0.15,900.0,765.0
10809,52,7.0,20,0.0,140.0,140.0
10810,13,6.0,7,0.0,42.0,42.0
10810,25,14.0,5,0.0,70.0,70.0
10810,70,15.0,5,0.0,75.0,75.0
10811,19,9.2,15,0.0,138.0,138.0
10811,23,9.0,18,0.0,162.0,162.0
10811,40,18.4,30,0.0,552.0,552.0
10812,31,12.5,16,0.1,200.0,180.0
10812,72,34.8,40,0.1,1392.0,1252.8
10812,77,13.0,20,0.0,260.0,260.0
10813,2,19.0,12,0.2,228.0,182.4
10813,46,12.0,35,0.0,420.0,420.0
10814,41,9.65,20,0.0,193.0,193.0
10814,43,46.0,20,0.15,920.0,782.0
10814,48,12.75,8,0.15,102.0,86.7
10814,61,28.5,30,0.15,855.0,726.75
10815,33,2.5,16,0.0,40.0,40.0
10816,38,263.5,30,0.05,7905.0,7509.75
10816,62,49.3,20,0.05,986.0,936.7
10817,26,31.23,40,0.15,1249.2,1061.82
10817,38,263.5,30,0.0,7905.0,7905.0
10817,40,18.4,60,0.15,1104.0,938.4
10817,62,49.3,25,0.15,1232.5,1047.625
10818,32,32.0,20,0.0,640.0,640.0
10818,41,9.65,20,0.0,193.0,193.0
10819,43,46.0,7,0.0,322.0,322.0
10819,75,7.75,20,0.0,155.0,155.0
10820,56,38.0,30,0.0,1140.0,1140.0
10821,35,18.0,20,0.0,360.0,360.0
10821,51,53.0,6,0.0,318.0,318.0
10822,62,49.3,3,0.0,147.9,147.9
10822,70,15.0,6,0.0,90.0,90.0
10823,11,21.0,20,0.1,420.0,378.0
10823,57,19.5,15,0.0,292.5,292.5
10823,59,55.0,40,0.1,2200.0,1980.0
10823,77,13.0,15,0.1,195.0,175.5
10824,41,9.65,12,0.0,115.8,115.8
10824,70,15.0,9,0.0,135.0,135.0
10825,26,31.23,12,0.0,374.76,374.76
10825,53,32.8,20,0.0,656.0,656.0
10826,31,12.5,35,0.0,437.5,437.5
10826,57,19.5,15,0.0,292.5,292.5
10827,10,31.0,15,0.0,465.0,465.0
10827,39,18.0,21,0.0,378.0,378.0
10828,20,81.0,5,0.0,405.0,405.0
10828,38,263.5,2,0.0,527.0,527.0
10829,2,19.0,10,0.0,190.0,190.0
10829,8,40.0,20,0.0,800.0,800.0
10829,13,6.0,10,0.0,60.0,60.0
10829,60,34.0,21,0.0,714.0,714.0
10830,6,25.0,6,0.0,150.0,150.0
10830,39,18.0,28,0.0,504.0,504.0
10830,60,34.0,30,0.0,1020.0,1020.0
10830,68,12.5,24,0.0,300.0,300.0
10831,19,9.2,2,0.0,18.4,18.4
10831,35,18.0,8,0.0,144.0,144.0
10831,38,263.5,8,0.0,2108.0,2108.0
10831,43,46.0,9,0.0,414.0,414.0
10832,13,6.0,3,0.2,18.0,14.4
10832,25,14.0,10,0.2,140.0,112.0
10832,44,19.45,16,0.2,311.2,248.96
10832,64,33.25,3,0.0,99.75,99.75
10833,7,30.0,20,0.1,600.0,540.0
10833,31,12.5,9,0.1,112.5,101.25
10833,53,32.8,9,0.1,295.2,265.68
10834,29,123.79,8,0.05,990.32,940.804
10834,30,25.89,20,0.05,517.8,491.91
10835,59,55.0,15,0.0,825.0,825.0
10835,77,13.0,2,0.2,26.0,20.8
10836,22,21.0,52,0.0,1092.0,1092.0
10836,35,18.0,6,0.0,108.0,108.0
10836,57,19.5,24,0.0,468.0,468.0
10836,60,34.0,60,0.0,2040.0,2040.0
10836,64,33.25,30,0.0,997.5,997.5
10837,13,6.0,6,0.0,36.0,36.0
10837,40,18.4,25,0.0,460.0,460.0
10837,47,9.5,40,0.25,380.0,285.0
10837,76,18.0,21,0.25,378.0,283.5
10838,1,18.0,4,0.25,72.0,54.0
10838,18,62.5,25,0.25,1562.5,1171.875
10838,36,19.0,50,0.25,950.0,712.5
10839,58,13.25,30,0.1,397.5,357.75
10839,72,34.8,15,0.1,522.0,469.8
10840,25,14.0,6,0.2,84.0,67.2
10840,39,18.0,10,0.2,180.0,144.0
10841,10,31.0,16,0.0,496.0,496.0
10841,56,38.0,30,0.0,1140.0,1140.0
10841,59,55.0,50,0.0,2750.0,2750.0
10841,77,13.0,15,0.0,195.0,195.0
10842,11,21.0,15,0.0,315.0,315.0
10842,43,46.0,5,0.0,230.0,230.0
10842,68,12.5,20,0.0,250.0,250.0
10842,70,15.0,12,0.0,180.0,180.0
10843,51,53.0,4,0.25,212.0,159.0
10844,22,21.0,35,0.0,735.0,735.0
10845,23,9.0,70,0.1,630.0,567.0
10845,35,18.0,25,0.1,450.0,405.0
10845,42,14.0,42,0.1,588.0,529.2
10845,58,13.25,60,0.1,795.0,715.5
10845,64,33.25,48,0.0,1596.0,1596.0
10846,4,22.0,21,0.0,462.0,462.0
10846,70,15.0,30,0.0,450.0,450.0
10846,74,10.0,20,0.0,200.0,200.0
10847,1,18.0,80,0.2,1440.0,1152.0
10847,19,9.2,12,0.2,110.4,88.32
10847,37,26.0,60,0.2,1560.0,1248.0
10847,45,9.5,36,0.2,342.0,273.6
10847,60,34.0,45,0.2,1530.0,1224.0
10847,71,21.5,55,0.2,1182.5,946.0
10848,5,21.35,30,0.0,640.5,640.5
10848,9,97.0,3,0.0,291.0,291.0
10849,3,10.0,49,0.0,490.0,490.0
10849,26,31.23,18,0.15,562.14,477.819
10850,25,14.0,20,0.15,280.0,238.0
10850,33,2.5,4,0.15,10.0,8.5
10850,70,15.0,30,0.15,450.0,382.5
10851,2,19.0,5,0.05,95.0,90.25
10851,25,14.0,10,0.05,140.0,133.0
10851,57,19.5,10,0.05,195.0,185.25
10851,59,55.0,42,0.05,2310.0,2194.5
10852,2,19.0,15,0.0,285.0,285.0
10852,17,39.0,6,0.0,234.0,234.0
10852,62,49.3,50,0.0,2465.0,2465.0
10853,18,62.5,10,0.0,625.0,625.0
10854,10,31.0,100,0.15,3100.0,2635.0
10854,13,6.0,65,0.15,390.0,331.5
10855,16,17.45,50,0.0,872.5,872.5
10855,31,12.5,14,0.0,175.0,175.0
10855,56,38.0,24,0.0,912.0,912.0
10855,65,21.05,15,0.15,315.75,268.3875
10856,2,19.0,20,0.0,380.0,380.0
10856,42,14.0,20,0.0,280.0,280.0
10857,3,10.0,30,0.0,300.0,300.0
10857,26,31.23,35,0.25,1093.05,819.7875
10857,29,123.79,10,0.25,1237.9,928.425
10858,7,30.0,5,0.0,150.0,150.0
10858,27,43.9,10,0.0,439.0,439.0
10858,70,15.0,4,0.0,60.0,60.0
10859,24,4.5,40,0.25,180.0,135.0
10859,54,7.45,35,0.25,260.75,195.5625
10859,64,33.25,30,0.25,997.5,748.125
10860,51,53.0,3,0.0,159.0,159.0
10860,76,18.0,20,0.0,360.0,360.0
10861,17,39.0,42,0.0,1638.0,1638.0
10861,18,62.5,20,0.0,1250.0,1250.0
10861,21,10.0,40,0.0,400.0,400.0
10861,33,2.5,35,0.0,87.5,87.5
10861,62,49.3,3,0.0,147.9,147.9
10862,11,21.0,25,0.0,525.0,525.0
10862,52,7.0,8,0.0,56.0,56.0
10863,1,18.0,20,0.15,360.0,306.0
10863,58,13.25,12,0.15,159.0,135.15
10864,35,18.0,4,0.0,72.0,72.0
10864,67,14.0,15,0.0,210.0,210.0
10865,38,263.5,60,0.05,15810.0,15019.5
10865,39,18.0,80,0.05,1440.0,1368.0
10866,2,19.0,21,0.25,399.0,299.25
10866,24,4.5,6,0.25,27.0,20.25
10866,30,25.89,40,0.25,1035.6,776.7
10867,53,32.8,3,0.0,98.4,98.4
10868,26,31.23,20,0.0,624.6,624.6
10868,35,18.0,30,0.0,540.0,540.0
10868,49,20.0,42,0.1,840.0,756.0
10869,1,18.0,40,0.0,720.0,720.0
10869,11,21.0,10,0.0,210.0,210.0
10869,23,9.0,50,0.0,450.0,450.0
10869,68,12.5,20,0.0,250.0,250.0
10870,35,18.0,3,0.0,54.0,54.0
10870,51,53.0,2,0.0,106.0,106.0
10871,6,25.0,50,0.05,1250.0,1187.5
10871,16,17.45,12,0.05,209.4,198.93
10871,17,39.0,16,0.05,624.0,592.8
10872,55,24.0,10,0.05,240.0,228.0
10872,62,49.3,20,0.05,986.0,936.7
10872,64,33.25,15,0.05,498.75,473.8125
10872,65,21.05,21,0.05,442.05,419.9475
10873,21,10.0,20,0.0,200.0,200.0
10873,28,45.6,3,0.0,136.8,136.8
10874,10,31.0,10,0.0,310.0,310.0
10875,19,9.2,25,0.0,230.0,230.0
10875,47,9.5,21,0.1,199.5,179.55
10875,49,20.0,15,0.0,300.0,300.0
10876,46,12.0,21,0.0,252.0,252.0
10876,64,33.25,20,0.0,665.0,665.0
10877,16,17.45,30,0.25,523.5,392.625
10877,18,62.5,25,0.0,1562.5,1562.5
10878,20,81.0,20,0.05,1620.0,1539.0
10879,40,18.4,12,0.0,220.8,220.8
10879,65,21.05,10,0.0,210.5,210.5
10879,76,18.0,10,0.0,180.0,180.0
10880,23,9.0,30,0.2,270.0,216.0
10880,61,28.5,30,0.2,855.0,684.0
10880,70,15.0,50,0.2,750.0,600.0
10881,73,15.0,10,0.0,150.0,150.0
10882,42,14.0,25,0.0,350.0,350.0
10882,49,20.0,20,0.15,400.0,340.0
10882,54,7.45,32,0.15,238.4,202.64
10883,24,4.5,8,0.0,36.0,36.0
10884,21,10.0,40,0.05,400.0,380.0
10884,56,38.0,21,0.05,798.0,758.1
10884,65,21.05,12,0.05,252.6,239.97
10885,2,19.0,20,0.0,380.0,380.0
10885,24,4.5,12,0.0,54.0,54.0
10885,70,15.0,30,0.0,450.0,450.0
10885,77,13.0,25,0.0,325.0,325.0
10886,10,31.0,70,0.0,2170.0,2170.0
10886,31,12.5,35,0.0,437.5,437.5
10886,77,13.0,40,0.0,520.0,520.0
10887,25,14.0,5,0.0,70.0,70.0
10888,2,19.0,20,0.0,380.0,380.0
10888,68,12.5,18,0.0,225.0,225.0
10889,11,21.0,40,0.0,840.0,840.0
10889,38,263.5,40,0.0,10540.0,10540.0
10890,17,39.0,15,0.0,585.0,585.0
10890,34,14.0,10,0.0,140.0,140.0
10890,41,9.65,14,0.0,135.1,135.1
10891,30,25.89,15,0.05,388.35,368.9325
10892,59,55.0,40,0.05,2200.0,2090.0
10893,8,40.0,30,0.0,1200.0,1200.0
10893,24,4.5,10,0.0,45.0,45.0
10893,29,123.79,24,0.0,2970.96,2970.96
10893,30,25.89,35,0.0,906.15,906.15
10893,36,19.0,20,0.0,380.0,380.0
10894,13,6.0,28,0.05,168.0,159.6
10894,69,36.0,50,0.05,1800.0,1710.0
10894,75,7.75,120,0.05,930.0,883.5
10895,24,4.5,110,0.0,495.0,495.0
10895,39,18.0,45,0.0,810.0,810.0
10895,40,18.4,91,0.0,1674.4,1674.4
10895,60,34.0,100,0.0,3400.0,3400.0
10896,45,9.5,15,0.0,142.5,142.5
10896,56,38.0,16,0.0,608.0,608.0
10897,29,123.79,80,0.0,9903.2,9903.2
10897,30,25.89,36,0.0,932.04,932.04
10898,13,6.0,5,0.0,30.0,30.0
10899,39,18.0,8,0.15,144.0,122.4
10900,70,15.0,3,0.25,45.0,33.75
10901,41,9.65,30,0.0,289.5,289.5
10901,71,21.5,30,0.0,645.0,645.0
10902,55,24.0,30,0.15,720.0,612.0
10902,62,49.3,6,0.15,295.8,251.43
10903,13,6.0,40,0.0,240.0,240.0
10903,65,21.05,21,0.0,442.05,442.05
10903,68,12.5,20,0.0,250.0,250.0
10904,58,13.25,15,0.0,198.75,198.75
10904,62,49.3,35,0.0,1725.5,1725.5
10905,1,18.0,20,0.05,360.0,342.0
10906,61,28.5,15,0.0,427.5,427.5
10907,75,7.75,14,0.0,108.5,108.5
10908,7,30.0,20,0.05,600.0,570.0
10908,52,7.0,14,0.05,98.0,93.1
10909,7,30.0,12,0.0,360.0,360.0
10909,16,17.45,15,0.0,261.75,261.75
10909,41,9.65,5,0.0,48.25,48.25
10910,19,9.2,12,0.0,110.4,110.4
10910,49,20.0,10,0.0,200.0,200.0
10910,61,28.5,5,0.0,142.5,142.5
10911,1,18.0,10,0.0,180.0,180.0
10911,17,39.0,12,0.0,468.0,468.0
10911,67,14.0,15,0.0,210.0,210.0
10912,11,21.0,40,0.25,840.0,630.0
10912,29,123.79,60,0.25,7427.4,5570.55
10913,4,22.0,30,0.25,660.0,495.0
10913,33,2.5,40,0.25,100.0,75.0
10913,58,13.25,15,0.0,198.75,198.75
10914,71,21.5,25,0.0,537.5,537.5
10915,17,39.0,10,0.0,390.0,390.0
10915,33,2.5,30,0.0,75.0,75.0
10915,54,7.45,10,0.0,74.5,74.5
10916,16,17.45,6,0.0,104.7,104.7
10916,32,32.0,6,0.0,192.0,192.0
10916,57,19.5,20,0.0,390.0,390.0
10917,30,25.89,1,0.0,25.89,25.89
10917,60,34.0,10,0.0,340.0,340.0
10918,1,18.0,60,0.25,1080.0,810.0
10918,60,34.0,25,0.25,850.0,637.5
10919,16,17.45,24,0.0,418.8,418.8
10919,25,14.0,24,0.0,336.0,336.0
10919,40,18.4,20,0.0,368.0,368.0
10920,50,16.25,24,0.0,390.0,390.0
10921,35,18.0,10,0.0,180.0,180.0
10921,63,43.9,40,0.0,1756.0,1756.0
10922,17,39.0,15,0.0,585.0,585.0
10922,24,4.5,35,0.0,157.5,157.5
10923,42,14.0,10,0.2,140.0,112.0
10923,43,46.0,10,0.2,460.0,368.0
10923,67,14.0,24,0.2,336.0,268.8
10924,10,31.0,20,0.1,620.0,558.0
10924,28,45.6,30,0.1,1368.0,1231.2
10924,75,7.75,6,0.0,46.5,46.5
10925,36,19.0,25,0.15,475.0,403.75
10925,52,7.0,12,0.15,84.0,71.4
10926,11,21.0,2,0.0,42.0,42.0
10926,13,6.0,10,0.0,60.0,60.0
10926,19,9.2,7,0.0,64.4,64.4
10926,72,34.8,10,0.0,348.0,348.0
10927,20,81.0,5,0.0,405.0,405.0
10927,52,7.0,5,0.0,35.0,35.0
10927,76,18.0,20,0.0,360.0,360.0
10928,47,9.5,5,0.0,47.5,47.5
10928,76,18.0,5,0.0,90.0,90.0
10929,21,10.0,60,0.0,600.0,600.0
10929,75,7.75,49,0.0,379.75,379.75
10929,77,13.0,15,0.0,195.0,195.0
10930,21,10.0,36,0.0,360.0,360.0
10930,27,43.9,25,0.0,1097.5,1097.5
10930,55,24.0,25,0.2,600.0,480.0
10930,58,13.25,30,0.2,397.5,318.0
10931,13,6.0,42,0.15,252.0,214.2
10931,57,19.5,30,0.0,585.0,585.0
10932,16,17.45,30,0.1,523.5,471.15
10932,62,49.3,14,0.1,690.2,621.18
10932,72,34.8,16,0.0,556.8,556.8
10932,75,7.75,20,0.1,155.0,139.5
10933,53,32.8,2,0.0,65.6,65.6
10933,61,28.5,30,0.0,855.0,855.0
10934,6,25.0,20,0.0,500.0,500.0
10935,1,18.0,21,0.0,378.0,378.0
10935,18,62.5,4,0.25,250.0,187.5
10935,23,9.0,8,0.25,72.0,54.0
10936,36,19.0,30,0.2,570.0,456.0
10937,28,45.6,8,0.0,364.8,364.8
10937,34,14.0,20,0.0,280.0,280.0
10938,13,6.0,20,0.25,120.0,90.0
10938,43,46.0,24,0.25,1104.0,828.0
10938,60,34.0,49,0.25,1666.0,1249.5
10938,71,21.5,35,0.25,752.5,564.375
